,province,adcode,model,regYear,regMonth,popularity
20597,河北,130000,37aa9169b575ef79,2016,10,5712
20599,河北,130000,37aa9169b575ef79,2016,11,5412
20600,河北,130000,37aa9169b575ef79,2016,12,5955
20601,河北,130000,37aa9169b575ef79,2017,1,5321
20602,河北,130000,37aa9169b575ef79,2017,2,5933
20603,河北,130000,37aa9169b575ef79,2017,3,4858
20604,河北,130000,37aa9169b575ef79,2017,4,4370
20605,河北,130000,37aa9169b575ef79,2017,5,4356
20607,河北,130000,37aa9169b575ef79,2017,6,4463
20606,河北,130000,37aa9169b575ef79,2017,7,4595
20620,河北,130000,37aa9169b575ef79,2017,8,4937
20608,河北,130000,37aa9169b575ef79,2017,9,4407
20609,河北,130000,37aa9169b575ef79,2017,10,4474
20610,河北,130000,37aa9169b575ef79,2017,11,4278
20611,河北,130000,37aa9169b575ef79,2017,12,4678
2688,河北,130000,3c974920a76ac9c1,2016,1,2973
2689,河北,130000,3c974920a76ac9c1,2016,2,3645
2690,河北,130000,3c974920a76ac9c1,2016,3,2673
2691,河北,130000,3c974920a76ac9c1,2016,4,2362
2692,河北,130000,3c974920a76ac9c1,2016,5,2420
2693,河北,130000,3c974920a76ac9c1,2016,6,2345
2694,河北,130000,3c974920a76ac9c1,2016,7,2374
2695,河北,130000,3c974920a76ac9c1,2016,8,2643
2696,河北,130000,3c974920a76ac9c1,2016,9,3153
2697,河北,130000,3c974920a76ac9c1,2016,10,2956
2698,河北,130000,3c974920a76ac9c1,2016,11,2836
2699,河北,130000,3c974920a76ac9c1,2016,12,2868
2700,河北,130000,3c974920a76ac9c1,2017,1,2752
2701,河北,130000,3c974920a76ac9c1,2017,2,2992
2702,河北,130000,3c974920a76ac9c1,2017,3,1863
2703,河北,130000,3c974920a76ac9c1,2017,4,1509
2704,河北,130000,3c974920a76ac9c1,2017,5,1737
2705,河北,130000,3c974920a76ac9c1,2017,6,1607
2706,河北,130000,3c974920a76ac9c1,2017,7,1451
2707,河北,130000,3c974920a76ac9c1,2017,8,1498
2708,河北,130000,3c974920a76ac9c1,2017,9,1480
2709,河北,130000,3c974920a76ac9c1,2017,10,1939
2710,河北,130000,3c974920a76ac9c1,2017,11,1588
2711,河北,130000,3c974920a76ac9c1,2017,12,1796
2376,河北,130000,3d7554f1f56dd664,2016,1,3275
2377,河北,130000,3d7554f1f56dd664,2016,2,3154
2378,河北,130000,3d7554f1f56dd664,2016,3,2655
2379,河北,130000,3d7554f1f56dd664,2016,4,2462
2380,河北,130000,3d7554f1f56dd664,2016,5,2686
2381,河北,130000,3d7554f1f56dd664,2016,6,2423
2382,河北,130000,3d7554f1f56dd664,2016,7,2266
2383,河北,130000,3d7554f1f56dd664,2016,8,2389
2384,河北,130000,3d7554f1f56dd664,2016,9,3042
2385,河北,130000,3d7554f1f56dd664,2016,10,3119
2386,河北,130000,3d7554f1f56dd664,2016,11,2836
2387,河北,130000,3d7554f1f56dd664,2016,12,3395
2388,河北,130000,3d7554f1f56dd664,2017,1,3000
2389,河北,130000,3d7554f1f56dd664,2017,2,3822
2390,河北,130000,3d7554f1f56dd664,2017,3,2882
2391,河北,130000,3d7554f1f56dd664,2017,4,2735
2392,河北,130000,3d7554f1f56dd664,2017,5,2991
2393,河北,130000,3d7554f1f56dd664,2017,6,3037
2394,河北,130000,3d7554f1f56dd664,2017,7,3167
2395,河北,130000,3d7554f1f56dd664,2017,8,3385
2396,河北,130000,3d7554f1f56dd664,2017,9,3329
2397,河北,130000,3d7554f1f56dd664,2017,10,3512
2398,河北,130000,3d7554f1f56dd664,2017,11,3636
2399,河北,130000,3d7554f1f56dd664,2017,12,4203
2664,河北,130000,3e21824be728cbec,2016,1,3177
2665,河北,130000,3e21824be728cbec,2016,2,3052
2666,河北,130000,3e21824be728cbec,2016,3,2359
2667,河北,130000,3e21824be728cbec,2016,4,2151
2668,河北,130000,3e21824be728cbec,2016,5,2497
2669,河北,130000,3e21824be728cbec,2016,6,2408
2670,河北,130000,3e21824be728cbec,2016,7,2663
2671,河北,130000,3e21824be728cbec,2016,8,2817
2672,河北,130000,3e21824be728cbec,2016,9,2708
2673,河北,130000,3e21824be728cbec,2016,10,2716
2674,河北,130000,3e21824be728cbec,2016,11,2517
2675,河北,130000,3e21824be728cbec,2016,12,2708
2676,河北,130000,3e21824be728cbec,2017,1,2130
2677,河北,130000,3e21824be728cbec,2017,2,2494
2678,河北,130000,3e21824be728cbec,2017,3,1623
2679,河北,130000,3e21824be728cbec,2017,4,1716
2680,河北,130000,3e21824be728cbec,2017,5,2090
2681,河北,130000,3e21824be728cbec,2017,6,1731
2682,河北,130000,3e21824be728cbec,2017,7,1922
2683,河北,130000,3e21824be728cbec,2017,8,2103
2684,河北,130000,3e21824be728cbec,2017,9,1961
2685,河北,130000,3e21824be728cbec,2017,10,1810
2686,河北,130000,3e21824be728cbec,2017,11,1515
2687,河北,130000,3e21824be728cbec,2017,12,1921
20638,河北,130000,4a103c30d593fbbe,2016,1,9048
20639,河北,130000,4a103c30d593fbbe,2016,2,9124
20640,河北,130000,4a103c30d593fbbe,2016,3,8196
20642,河北,130000,4a103c30d593fbbe,2016,4,7641
20641,河北,130000,4a103c30d593fbbe,2016,5,7847
20644,河北,130000,4a103c30d593fbbe,2016,6,6894
20643,河北,130000,4a103c30d593fbbe,2016,7,7080
20645,河北,130000,4a103c30d593fbbe,2016,8,7774
20646,河北,130000,4a103c30d593fbbe,2016,9,8513
20659,河北,130000,4a103c30d593fbbe,2016,10,8438
20647,河北,130000,4a103c30d593fbbe,2016,11,7716
20648,河北,130000,4a103c30d593fbbe,2016,12,8469
20649,河北,130000,4a103c30d593fbbe,2017,1,6852
20712,河北,130000,4a103c30d593fbbe,2017,2,7867
20650,河北,130000,4a103c30d593fbbe,2017,3,7037
20651,河北,130000,4a103c30d593fbbe,2017,4,6376
20652,河北,130000,4a103c30d593fbbe,2017,5,6432
20711,河北,130000,4a103c30d593fbbe,2017,6,6292
20653,河北,130000,4a103c30d593fbbe,2017,7,6125
20654,河北,130000,4a103c30d593fbbe,2017,8,6947
20655,河北,130000,4a103c30d593fbbe,2017,9,6170
20656,河北,130000,4a103c30d593fbbe,2017,10,6058
20657,河北,130000,4a103c30d593fbbe,2017,11,5608
20658,河北,130000,4a103c30d593fbbe,2017,12,5487
21044,河北,130000,4f79773e600518a6,2016,1,2217
21045,河北,130000,4f79773e600518a6,2016,2,2165
21046,河北,130000,4f79773e600518a6,2016,3,1840
21047,河北,130000,4f79773e600518a6,2016,4,1569
21048,河北,130000,4f79773e600518a6,2016,5,1700
21049,河北,130000,4f79773e600518a6,2016,6,1700
21089,河北,130000,4f79773e600518a6,2016,7,1749
21051,河北,130000,4f79773e600518a6,2016,8,1710
21052,河北,130000,4f79773e600518a6,2016,9,1815
21053,河北,130000,4f79773e600518a6,2016,10,1741
21054,河北,130000,4f79773e600518a6,2016,11,1742
21055,河北,130000,4f79773e600518a6,2016,12,1890
21056,河北,130000,4f79773e600518a6,2017,1,1567
21057,河北,130000,4f79773e600518a6,2017,2,1803
21113,河北,130000,4f79773e600518a6,2017,3,1221
21059,河北,130000,4f79773e600518a6,2017,4,1003
21058,河北,130000,4f79773e600518a6,2017,5,1071
21060,河北,130000,4f79773e600518a6,2017,6,1038
21117,河北,130000,4f79773e600518a6,2017,7,908
21061,河北,130000,4f79773e600518a6,2017,8,918
21062,河北,130000,4f79773e600518a6,2017,9,859
21067,河北,130000,4f79773e600518a6,2017,10,871
21063,河北,130000,4f79773e600518a6,2017,11,812
21064,河北,130000,4f79773e600518a6,2017,12,1004
2712,河北,130000,54fc07138d70374c,2016,1,4632
2713,河北,130000,54fc07138d70374c,2016,2,4417
2714,河北,130000,54fc07138d70374c,2016,3,3900
2715,河北,130000,54fc07138d70374c,2016,4,3407
2716,河北,130000,54fc07138d70374c,2016,5,3564
2717,河北,130000,54fc07138d70374c,2016,6,4360
2718,河北,130000,54fc07138d70374c,2016,7,4050
2719,河北,130000,54fc07138d70374c,2016,8,4130
2720,河北,130000,54fc07138d70374c,2016,9,4418
2721,河北,130000,54fc07138d70374c,2016,10,4567
2722,河北,130000,54fc07138d70374c,2016,11,4210
2723,河北,130000,54fc07138d70374c,2016,12,5250
2724,河北,130000,54fc07138d70374c,2017,1,4549
2725,河北,130000,54fc07138d70374c,2017,2,5332
2726,河北,130000,54fc07138d70374c,2017,3,3747
2727,河北,130000,54fc07138d70374c,2017,4,3503
2728,河北,130000,54fc07138d70374c,2017,5,3483
2729,河北,130000,54fc07138d70374c,2017,6,3432
2730,河北,130000,54fc07138d70374c,2017,7,3053
2731,河北,130000,54fc07138d70374c,2017,8,3206
2732,河北,130000,54fc07138d70374c,2017,9,3090
2733,河北,130000,54fc07138d70374c,2017,10,3019
2734,河北,130000,54fc07138d70374c,2017,11,2922
2735,河北,130000,54fc07138d70374c,2017,12,3182
20995,河北,130000,5b1c11c3efed5312,2016,1,3882
20996,河北,130000,5b1c11c3efed5312,2016,2,5342
20999,河北,130000,5b1c11c3efed5312,2016,3,3722
20998,河北,130000,5b1c11c3efed5312,2016,4,2788
20997,河北,130000,5b1c11c3efed5312,2016,5,2862
21006,河北,130000,5b1c11c3efed5312,2016,6,2610
21000,河北,130000,5b1c11c3efed5312,2016,7,2424
21008,河北,130000,5b1c11c3efed5312,2016,8,2258
21001,河北,130000,5b1c11c3efed5312,2016,9,2331
21003,河北,130000,5b1c11c3efed5312,2016,10,2198
21004,河北,130000,5b1c11c3efed5312,2016,11,2148
21005,河北,130000,5b1c11c3efed5312,2016,12,2366
21050,河北,130000,5b1c11c3efed5312,2017,1,1895
21007,河北,130000,5b1c11c3efed5312,2017,2,2032
21015,河北,130000,5b1c11c3efed5312,2017,3,1199
21009,河北,130000,5b1c11c3efed5312,2017,4,971
21010,河北,130000,5b1c11c3efed5312,2017,5,1120
21029,河北,130000,5b1c11c3efed5312,2017,6,1092
21012,河北,130000,5b1c11c3efed5312,2017,7,926
21013,河北,130000,5b1c11c3efed5312,2017,8,934
21017,河北,130000,5b1c11c3efed5312,2017,9,984
21014,河北,130000,5b1c11c3efed5312,2017,10,1002
21016,河北,130000,5b1c11c3efed5312,2017,11,1063
21018,河北,130000,5b1c11c3efed5312,2017,12,1046
21162,河北,130000,5d7fb682edd0f937,2016,1,905
21163,河北,130000,5d7fb682edd0f937,2016,2,964
21166,河北,130000,5d7fb682edd0f937,2016,3,922
21164,河北,130000,5d7fb682edd0f937,2016,4,845
21165,河北,130000,5d7fb682edd0f937,2016,5,1014
21172,河北,130000,5d7fb682edd0f937,2016,6,853
21168,河北,130000,5d7fb682edd0f937,2016,7,878
21169,河北,130000,5d7fb682edd0f937,2016,8,887
21171,河北,130000,5d7fb682edd0f937,2016,9,874
21173,河北,130000,5d7fb682edd0f937,2016,10,912
21178,河北,130000,5d7fb682edd0f937,2016,11,902
21174,河北,130000,5d7fb682edd0f937,2016,12,1031
21175,河北,130000,5d7fb682edd0f937,2017,1,973
21176,河北,130000,5d7fb682edd0f937,2017,2,1126
21186,河北,130000,5d7fb682edd0f937,2017,3,1221
21177,河北,130000,5d7fb682edd0f937,2017,4,1247
21179,河北,130000,5d7fb682edd0f937,2017,5,1313
21180,河北,130000,5d7fb682edd0f937,2017,6,1533
21181,河北,130000,5d7fb682edd0f937,2017,7,2263
21182,河北,130000,5d7fb682edd0f937,2017,8,2594
21184,河北,130000,5d7fb682edd0f937,2017,9,2273
21239,河北,130000,5d7fb682edd0f937,2017,10,1657
21183,河北,130000,5d7fb682edd0f937,2017,11,1529
21185,河北,130000,5d7fb682edd0f937,2017,12,1516
2280,河北,130000,6155b214590c66e6,2016,1,7848
2281,河北,130000,6155b214590c66e6,2016,2,8000
2282,河北,130000,6155b214590c66e6,2016,3,7454
2283,河北,130000,6155b214590c66e6,2016,4,6922
2284,河北,130000,6155b214590c66e6,2016,5,6848
2285,河北,130000,6155b214590c66e6,2016,6,6384
2286,河北,130000,6155b214590c66e6,2016,7,7479
2287,河北,130000,6155b214590c66e6,2016,8,7802
2288,河北,130000,6155b214590c66e6,2016,9,8241
2289,河北,130000,6155b214590c66e6,2016,10,8285
2290,河北,130000,6155b214590c66e6,2016,11,7184
2291,河北,130000,6155b214590c66e6,2016,12,7760
2292,河北,130000,6155b214590c66e6,2017,1,6607
2293,河北,130000,6155b214590c66e6,2017,2,7599
2294,河北,130000,6155b214590c66e6,2017,3,6399
2295,河北,130000,6155b214590c66e6,2017,4,6451
2296,河北,130000,6155b214590c66e6,2017,5,7364
2297,河北,130000,6155b214590c66e6,2017,6,6898
2298,河北,130000,6155b214590c66e6,2017,7,6507
2299,河北,130000,6155b214590c66e6,2017,8,6643
2300,河北,130000,6155b214590c66e6,2017,9,5893
2301,河北,130000,6155b214590c66e6,2017,10,6551
2302,河北,130000,6155b214590c66e6,2017,11,6040
2303,河北,130000,6155b214590c66e6,2017,12,7104
20780,河北,130000,61e73e32ad101892,2016,1,626
20781,河北,130000,61e73e32ad101892,2016,2,638
20783,河北,130000,61e73e32ad101892,2016,3,528
20782,河北,130000,61e73e32ad101892,2016,4,517
20784,河北,130000,61e73e32ad101892,2016,5,524
20804,河北,130000,61e73e32ad101892,2016,6,453
20785,河北,130000,61e73e32ad101892,2016,7,552
20789,河北,130000,61e73e32ad101892,2016,8,630
20786,河北,130000,61e73e32ad101892,2016,9,684
20787,河北,130000,61e73e32ad101892,2016,10,649
20792,河北,130000,61e73e32ad101892,2016,11,634
20791,河北,130000,61e73e32ad101892,2016,12,705
20793,河北,130000,61e73e32ad101892,2017,1,645
20794,河北,130000,61e73e32ad101892,2017,2,841
20795,河北,130000,61e73e32ad101892,2017,3,680
20796,河北,130000,61e73e32ad101892,2017,4,693
20797,河北,130000,61e73e32ad101892,2017,5,688
20799,河北,130000,61e73e32ad101892,2017,6,680
20798,河北,130000,61e73e32ad101892,2017,7,777
20810,河北,130000,61e73e32ad101892,2017,8,928
20800,河北,130000,61e73e32ad101892,2017,9,931
20801,河北,130000,61e73e32ad101892,2017,10,953
20802,河北,130000,61e73e32ad101892,2017,11,867
20803,河北,130000,61e73e32ad101892,2017,12,971
2256,河北,130000,63065128401bb3ff,2016,1,2500
2257,河北,130000,63065128401bb3ff,2016,2,2207
2258,河北,130000,63065128401bb3ff,2016,3,1935
2259,河北,130000,63065128401bb3ff,2016,4,1950
2260,河北,130000,63065128401bb3ff,2016,5,2706
2261,河北,130000,63065128401bb3ff,2016,6,2631
2262,河北,130000,63065128401bb3ff,2016,7,2927
2263,河北,130000,63065128401bb3ff,2016,8,3169
2264,河北,130000,63065128401bb3ff,2016,9,3759
2265,河北,130000,63065128401bb3ff,2016,10,4006
2266,河北,130000,63065128401bb3ff,2016,11,3754
2267,河北,130000,63065128401bb3ff,2016,12,4198
2268,河北,130000,63065128401bb3ff,2017,1,3455
2269,河北,130000,63065128401bb3ff,2017,2,4291
2270,河北,130000,63065128401bb3ff,2017,3,3580
2271,河北,130000,63065128401bb3ff,2017,4,3261
2272,河北,130000,63065128401bb3ff,2017,5,3521
2273,河北,130000,63065128401bb3ff,2017,6,3519
2274,河北,130000,63065128401bb3ff,2017,7,3518
2275,河北,130000,63065128401bb3ff,2017,8,3472
2276,河北,130000,63065128401bb3ff,2017,9,3246
2277,河北,130000,63065128401bb3ff,2017,10,4065
2278,河北,130000,63065128401bb3ff,2017,11,4013
2279,河北,130000,63065128401bb3ff,2017,12,5042
2808,河北,130000,6858d6dfe680bdf7,2016,1,4022
2809,河北,130000,6858d6dfe680bdf7,2016,2,3763
2810,河北,130000,6858d6dfe680bdf7,2016,3,3319
2811,河北,130000,6858d6dfe680bdf7,2016,4,3786
2812,河北,130000,6858d6dfe680bdf7,2016,5,4460
2813,河北,130000,6858d6dfe680bdf7,2016,6,3659
2814,河北,130000,6858d6dfe680bdf7,2016,7,3460
2815,河北,130000,6858d6dfe680bdf7,2016,8,3447
2816,河北,130000,6858d6dfe680bdf7,2016,9,3691
2817,河北,130000,6858d6dfe680bdf7,2016,10,3809
2818,河北,130000,6858d6dfe680bdf7,2016,11,3820
2819,河北,130000,6858d6dfe680bdf7,2016,12,3933
2820,河北,130000,6858d6dfe680bdf7,2017,1,3729
2821,河北,130000,6858d6dfe680bdf7,2017,2,4291
2822,河北,130000,6858d6dfe680bdf7,2017,3,2910
2823,河北,130000,6858d6dfe680bdf7,2017,4,2426
2824,河北,130000,6858d6dfe680bdf7,2017,5,2665
2825,河北,130000,6858d6dfe680bdf7,2017,6,2580
2826,河北,130000,6858d6dfe680bdf7,2017,7,2418
2827,河北,130000,6858d6dfe680bdf7,2017,8,2459
2828,河北,130000,6858d6dfe680bdf7,2017,9,2334
2829,河北,130000,6858d6dfe680bdf7,2017,10,2415
2830,河北,130000,6858d6dfe680bdf7,2017,11,2319
2831,河北,130000,6858d6dfe680bdf7,2017,12,3004
2784,河北,130000,7023efdab9cedc03,2016,1,2831
2785,河北,130000,7023efdab9cedc03,2016,2,2211
2786,河北,130000,7023efdab9cedc03,2016,3,2079
2787,河北,130000,7023efdab9cedc03,2016,4,1854
2788,河北,130000,7023efdab9cedc03,2016,5,1794
2789,河北,130000,7023efdab9cedc03,2016,6,1573
2790,河北,130000,7023efdab9cedc03,2016,7,1722
2791,河北,130000,7023efdab9cedc03,2016,8,1973
2792,河北,130000,7023efdab9cedc03,2016,9,2324
2793,河北,130000,7023efdab9cedc03,2016,10,2145
2794,河北,130000,7023efdab9cedc03,2016,11,1930
2795,河北,130000,7023efdab9cedc03,2016,12,2147
2796,河北,130000,7023efdab9cedc03,2017,1,1874
2797,河北,130000,7023efdab9cedc03,2017,2,2024
2798,河北,130000,7023efdab9cedc03,2017,3,1625
2799,河北,130000,7023efdab9cedc03,2017,4,1767
2800,河北,130000,7023efdab9cedc03,2017,5,1707
2801,河北,130000,7023efdab9cedc03,2017,6,1743
2802,河北,130000,7023efdab9cedc03,2017,7,2104
2803,河北,130000,7023efdab9cedc03,2017,8,2343
2804,河北,130000,7023efdab9cedc03,2017,9,2086
2805,河北,130000,7023efdab9cedc03,2017,10,2019
2806,河北,130000,7023efdab9cedc03,2017,11,1640
2807,河北,130000,7023efdab9cedc03,2017,12,1666
21019,河北,130000,7245e0ee27b195cd,2016,1,1440
21020,河北,130000,7245e0ee27b195cd,2016,2,1359
21023,河北,130000,7245e0ee27b195cd,2016,3,1858
21021,河北,130000,7245e0ee27b195cd,2016,4,1770
21022,河北,130000,7245e0ee27b195cd,2016,5,1582
21025,河北,130000,7245e0ee27b195cd,2016,6,1734
21028,河北,130000,7245e0ee27b195cd,2016,7,1652
21024,河北,130000,7245e0ee27b195cd,2016,8,1601
21026,河北,130000,7245e0ee27b195cd,2016,9,1881
21027,河北,130000,7245e0ee27b195cd,2016,10,1826
21033,河北,130000,7245e0ee27b195cd,2016,11,2437
21030,河北,130000,7245e0ee27b195cd,2016,12,3010
21031,河北,130000,7245e0ee27b195cd,2017,1,2675
21032,河北,130000,7245e0ee27b195cd,2017,2,3027
21041,河北,130000,7245e0ee27b195cd,2017,3,3913
21034,河北,130000,7245e0ee27b195cd,2017,4,3347
21035,河北,130000,7245e0ee27b195cd,2017,5,3557
21036,河北,130000,7245e0ee27b195cd,2017,6,3306
21037,河北,130000,7245e0ee27b195cd,2017,7,3209
21038,河北,130000,7245e0ee27b195cd,2017,8,3545
21072,河北,130000,7245e0ee27b195cd,2017,9,3744
21039,河北,130000,7245e0ee27b195cd,2017,10,4293
21040,河北,130000,7245e0ee27b195cd,2017,11,4188
21042,河北,130000,7245e0ee27b195cd,2017,12,5347
20551,河北,130000,79de4e4b24c35b04,2016,1,8833
20546,河北,130000,79de4e4b24c35b04,2016,2,6289
20562,河北,130000,79de4e4b24c35b04,2016,3,5488
20554,河北,130000,79de4e4b24c35b04,2016,4,5141
20545,河北,130000,79de4e4b24c35b04,2016,5,6808
20548,河北,130000,79de4e4b24c35b04,2016,6,6582
20547,河北,130000,79de4e4b24c35b04,2016,7,6525
20544,河北,130000,79de4e4b24c35b04,2016,8,7160
20556,河北,130000,79de4e4b24c35b04,2016,9,7660
20550,河北,130000,79de4e4b24c35b04,2016,10,9130
20563,河北,130000,79de4e4b24c35b04,2016,11,9334
20552,河北,130000,79de4e4b24c35b04,2016,12,11302
20549,河北,130000,79de4e4b24c35b04,2017,1,10557
20558,河北,130000,79de4e4b24c35b04,2017,2,12857
20553,河北,130000,79de4e4b24c35b04,2017,3,8681
20555,河北,130000,79de4e4b24c35b04,2017,4,6590
20564,河北,130000,79de4e4b24c35b04,2017,5,6727
20566,河北,130000,79de4e4b24c35b04,2017,6,6706
20557,河北,130000,79de4e4b24c35b04,2017,7,6556
20559,河北,130000,79de4e4b24c35b04,2017,8,6698
20565,河北,130000,79de4e4b24c35b04,2017,9,6153
20560,河北,130000,79de4e4b24c35b04,2017,10,6556
20561,河北,130000,79de4e4b24c35b04,2017,11,6324
20670,河北,130000,79de4e4b24c35b04,2017,12,7545
20827,河北,130000,7a7885e2d7c00bcf,2016,1,1635
20829,河北,130000,7a7885e2d7c00bcf,2016,2,1670
20828,河北,130000,7a7885e2d7c00bcf,2016,3,1688
20831,河北,130000,7a7885e2d7c00bcf,2016,4,1916
20836,河北,130000,7a7885e2d7c00bcf,2016,5,2148
20832,河北,130000,7a7885e2d7c00bcf,2016,6,1657
20833,河北,130000,7a7885e2d7c00bcf,2016,7,1547
20834,河北,130000,7a7885e2d7c00bcf,2016,8,1473
20835,河北,130000,7a7885e2d7c00bcf,2016,9,1519
20921,河北,130000,7a7885e2d7c00bcf,2016,10,1532
20838,河北,130000,7a7885e2d7c00bcf,2016,11,1420
20839,河北,130000,7a7885e2d7c00bcf,2016,12,1507
20840,河北,130000,7a7885e2d7c00bcf,2017,1,1264
20841,河北,130000,7a7885e2d7c00bcf,2017,2,1724
20842,河北,130000,7a7885e2d7c00bcf,2017,3,1580
20843,河北,130000,7a7885e2d7c00bcf,2017,4,1591
20844,河北,130000,7a7885e2d7c00bcf,2017,5,1681
20849,河北,130000,7a7885e2d7c00bcf,2017,6,1692
20853,河北,130000,7a7885e2d7c00bcf,2017,7,1749
20845,河北,130000,7a7885e2d7c00bcf,2017,8,2011
20846,河北,130000,7a7885e2d7c00bcf,2017,9,1557
20847,河北,130000,7a7885e2d7c00bcf,2017,10,1664
20927,河北,130000,7a7885e2d7c00bcf,2017,11,1553
20848,河北,130000,7a7885e2d7c00bcf,2017,12,1636
2904,河北,130000,7aab7fca2470987e,2016,1,569
2905,河北,130000,7aab7fca2470987e,2016,2,781
2906,河北,130000,7aab7fca2470987e,2016,3,730
2907,河北,130000,7aab7fca2470987e,2016,4,712
2908,河北,130000,7aab7fca2470987e,2016,5,896
2909,河北,130000,7aab7fca2470987e,2016,6,735
2910,河北,130000,7aab7fca2470987e,2016,7,594
2911,河北,130000,7aab7fca2470987e,2016,8,579
2912,河北,130000,7aab7fca2470987e,2016,9,614
2913,河北,130000,7aab7fca2470987e,2016,10,573
2914,河北,130000,7aab7fca2470987e,2016,11,605
2915,河北,130000,7aab7fca2470987e,2016,12,607
2916,河北,130000,7aab7fca2470987e,2017,1,585
2917,河北,130000,7aab7fca2470987e,2017,2,683
2918,河北,130000,7aab7fca2470987e,2017,3,582
2919,河北,130000,7aab7fca2470987e,2017,4,587
2920,河北,130000,7aab7fca2470987e,2017,5,621
2921,河北,130000,7aab7fca2470987e,2017,6,620
2922,河北,130000,7aab7fca2470987e,2017,7,711
2923,河北,130000,7aab7fca2470987e,2017,8,727
2924,河北,130000,7aab7fca2470987e,2017,9,682
2925,河北,130000,7aab7fca2470987e,2017,10,655
2926,河北,130000,7aab7fca2470987e,2017,11,676
2927,河北,130000,7aab7fca2470987e,2017,12,799
20574,河北,130000,7cf283430b3b5e38,2016,1,4492
20567,河北,130000,7cf283430b3b5e38,2016,2,3739
20573,河北,130000,7cf283430b3b5e38,2016,3,3436
